AgentId,Motif_Orig,Motif_Dest,Duree_trajet,Motif_OD
2029079:car,work,home,6,work_home
2029080:car,home,work,8,home_work
2029080:car,work,home,9,work_home
2029721:car,home,leisure,14,home_leisure
2029721:car,home,other,23,home_other
2029721:car,leisure,home,18,leisure_home
2029721:car,other,home,25,other_home
2029723:car,home,shop,0,home_shop
2029723:car,shop,home,8,shop_home
2029723:car,shop,shop,7,shop_shop
2029724:car,home,other,27,home_other
2029724:car,other,home,39,other_home
2029881:car,home,work,665,home_work
2029881:car,work,home,368,work_home
2034523:car,home,leisure,59,home_leisure
2034523:car,home,shop,209,home_shop
2034523:car,leisure,home,58,leisure_home
2034523:car,shop,home,318,shop_home
2034524:car,home,leisure,22,home_leisure
2034524:car,home,work,8,home_work
2034524:car,leisure,home,25,leisure_home
2034524:car,work,home,8,work_home
2039529:car,home,leisure,8,home_leisure
2039529:car,home,work,139,home_work
2039529:car,leisure,home,8,leisure_home
2039529:car,work,home,84,work_home
2039530:car,home,work,205,home_work
2039530:car,work,home,265,work_home
2041911:car,home,other,7,home_other
2041911:car,other,work,9,other_work
2041911:car,work,home,4,work_home
2042450:car,home,shop,33,home_shop
2042450:car,shop,home,33,shop_home
2043874:car,home,other,694,home_other
2043874:car,home,shop,2,home_shop
2043874:car,other,home,688,other_home
2043874:car,shop,home,1,shop_home
2043876:car,home,leisure,5,home_leisure
2043876:car,leisure,home,80,leisure_home
2046414:car,home,work,200,home_work
2046414:car,leisure,work,5,leisure_work
2046414:car,work,home,115,work_home
2046414:car,work,leisure,4,work_leisure
2046423:car,education,home,42,education_home
2046423:car,home,education,9,home_education
2046820:car,home,leisure,273,home_leisure
2046820:car,home,shop,19,home_shop
2046820:car,leisure,leisure,451,leisure_leisure
2046820:car,leisure,other,1,leisure_other
2046820:car,other,home,0,other_home
2046820:car,shop,home,21,shop_home
2052458:car,home,other,2,home_other
2052458:car,other,home,3,other_home
2052460:car,home,leisure,249,home_leisure
2052460:car,leisure,home,107,leisure_home
2053585:car,home,work,15,home_work
2053585:car,work,home,60,work_home
2057227:car,home,shop,18,home_shop
2057227:car,shop,home,20,shop_home
2058463:car,home,leisure,712,home_leisure
2058463:car,leisure,home,631,leisure_home
2058464:car,home,leisure,27,home_leisure
2058464:car,home,other,82,home_other
2058464:car,home,shop,4,home_shop
2058464:car,leisure,other,1,leisure_other
2058464:car,other,home,709,other_home
2058464:car,other,other,39,other_other
2058464:car,shop,home,2,shop_home
2058636:car,home,shop,68,home_shop
2058636:car,shop,home,88,shop_home
2058636:car,shop,shop,47,shop_shop
2060903:car,home,leisure,72,home_leisure
2060903:car,home,work,367,home_work
2060903:car,leisure,home,31,leisure_home
2060903:car,work,home,371,work_home
2060904:car,home,work,7,home_work
2060904:car,work,home,94,work_home
2067752:car,home,other,266,home_other
2067752:car,other,home,2,other_home
2067752:car,other,work,289,other_work
2067752:car,work,home,2,work_home
2067753:car,home,shop,86,home_shop
2067753:car,leisure,home,17,leisure_home
2067753:car,shop,leisure,6,shop_leisure
2067754:car,home,work,396,home_work
2067754:car,work,home,433,work_home
2071286:car,home,leisure,9,home_leisure
2071286:car,home,shop,9,home_shop
2071286:car,leisure,home,139,leisure_home
2071286:car,shop,home,9,shop_home
207221:car,home,work,202,home_work
207221:car,work,home,136,work_home
207222:car,home,work,942,home_work
207222:car,work,home,595,work_home
2075106:car,home,other,93,home_other
2075106:car,other,home,183,other_home
2075294:car,home,work,7,home_work
2075294:car,work,home,30,work_home
2075990:car,home,shop,0,home_shop
2075990:car,leisure,home,27,leisure_home
2075990:car,shop,leisure,28,shop_leisure
2076422:car,home,work,12,home_work
2076422:car,leisure,shop,6,leisure_shop
2076422:car,shop,home,6,shop_home
2076422:car,work,leisure,15,work_leisure
2076423:car,home,leisure,137,home_leisure
2076423:car,leisure,home,58,leisure_home
2076423:car,leisure,shop,3,leisure_shop
2076423:car,shop,home,4,shop_home
207859:car,home,work,542,home_work
207859:car,other,home,16,other_home
207859:car,shop,work,35,shop_work
207859:car,work,other,507,work_other
207859:car,work,shop,3,work_shop
207862:car,home,other,3,home_other
207862:car,other,work,43,other_work
207862:car,work,home,4,work_home
2079596:car,home,shop,5,home_shop
2079596:car,shop,home,63,shop_home
2080551:car,home,other,6,home_other
2080551:car,home,work,6,home_work
2080551:car,other,home,5,other_home
2080551:car,shop,home,11,shop_home
2080551:car,work,shop,10,work_shop
2080552:car,home,work,62,home_work
2080552:car,work,home,31,work_home
2082477:car,home,work,9,home_work
2082477:car,work,home,9,work_home
2083439:car,home,other,333,home_other
2083439:car,other,home,365,other_home
2083439:car,other,other,6,other_other
2083439:car,other,shop,7,other_shop
2083439:car,shop,other,4,shop_other
2083440:car,home,leisure,8,home_leisure
2083440:car,leisure,home,1,leisure_home
2083440:car,leisure,leisure,8,leisure_leisure
2084894:car,home,leisure,93,home_leisure
2084894:car,home,work,157,home_work
2084894:car,leisure,home,11,leisure_home
2084894:car,work,home,216,work_home
2085701:car,home,shop,12,home_shop
2085701:car,shop,home,12,shop_home
2085702:car,shop,home,195,shop_home
2085702:car,shop,shop,56,shop_shop
2085703:car,home,leisure,217,home_leisure
2085703:car,home,shop,19,home_shop
2085703:car,leisure,home,12,leisure_home
2085703:car,leisure,leisure,474,leisure_leisure
2085703:car,leisure,other,72,leisure_other
2085703:car,other,home,170,other_home
2085703:car,shop,home,20,shop_home
2092959:car,home,leisure,80,home_leisure
2092959:car,leisure,home,1,leisure_home
2092959:car,leisure,leisure,41,leisure_leisure
2092960:car,home,other,9,home_other
2092960:car,home,work,12,home_work
2092960:car,other,home,9,other_home
2092960:car,work,home,202,work_home
2094471:car,home,work,17,home_work
2094471:car,leisure,work,77,leisure_work
2094471:car,work,home,169,work_home
2094471:car,work,leisure,30,work_leisure
2096725:car,home,leisure,8,home_leisure
2096725:car,home,shop,6,home_shop
2096725:car,leisure,home,9,leisure_home
2096725:car,shop,home,5,shop_home
2096992:car,home,work,727,home_work
2096992:car,work,home,472,work_home
2096993:car,home,work,22,home_work
2096993:car,work,home,161,work_home
209922:car,home,shop,4,home_shop
209922:car,shop,home,5,shop_home
2100958:car,home,leisure,79,home_leisure
2100958:car,leisure,home,50,leisure_home
2100959:car,home,work,21,home_work
2100959:car,work,home,12,work_home
2101518:car,home,work,31,home_work
2101518:car,other,home,6,other_home
2101518:car,shop,work,7,shop_work
2101518:car,work,other,24,work_other
2101518:car,work,shop,7,work_shop
2101519:car,home,shop,29,home_shop
2101519:car,shop,home,30,shop_home
2102057:car,home,shop,15,home_shop
2102057:car,shop,home,10,shop_home
2102057:car,shop,shop,13,shop_shop
2106067:car,home,other,3,home_other
2106067:car,home,shop,42,home_shop
2106067:car,home,work,9,home_work
2106067:car,other,home,6,other_home
2106067:car,shop,home,20,shop_home
2106067:car,work,home,11,work_home
2106068:car,home,work,23,home_work
2106068:car,shop,home,17,shop_home
2106068:car,work,shop,22,work_shop
2110180:car,home,shop,7,home_shop
2110180:car,other,home,10,other_home
2110180:car,shop,other,6,shop_other
2111560:car,home,leisure,390,home_leisure
2111560:car,leisure,home,552,leisure_home
2112917:car,home,other,10,home_other
2112917:car,home,work,7,home_work
2112917:car,other,home,11,other_home
2112917:car,work,home,7,work_home
2119415:car,home,work,45,home_work
2119415:car,work,home,30,work_home
2119416:car,shop,home,15,shop_home
2119416:car,shop,shop,11,shop_shop
2126330:car,home,other,45,home_other
2126330:car,home,work,13,home_work
2126330:car,other,home,23,other_home
2126330:car,shop,home,9,shop_home
2126330:car,work,shop,7,work_shop
2127196:car,home,other,435,home_other
2127196:car,other,home,432,other_home
2127196:car,other,other,9,other_other
2127196:car,other,shop,4,other_shop
2127196:car,shop,other,9,shop_other
2132177:car,education,home,288,education_home
2132177:car,home,education,136,home_education
2132177:car,home,leisure,22,home_leisure
2132178:car,home,work,18,home_work
2132178:car,work,home,21,work_home
2132179:car,home,work,6,home_work
2132179:car,work,home,115,work_home
2134045:car,home,work,610,home_work
2134045:car,work,home,676,work_home
2134046:car,home,shop,25,home_shop
2134046:car,leisure,home,29,leisure_home
2134046:car,shop,leisure,1,shop_leisure
2134075:car,home,work,414,home_work
2134075:car,work,home,437,work_home
2134076:car,home,other,535,home_other
2134076:car,home,shop,77,home_shop
2134076:car,other,home,651,other_home
2134076:car,shop,home,14,shop_home
2134076:car,work,other,6,work_other
2134490:car,home,other,2,home_other
2134490:car,home,shop,200,home_shop
2134490:car,home,work,25,home_work
2134490:car,other,home,94,other_home
2134490:car,shop,home,184,shop_home
2134490:car,work,home,28,work_home
2136046:car,home,other,159,home_other
2136047:car,education,home,170,education_home
2136047:car,home,education,3,home_education
2136048:car,home,work,556,home_work
2136048:car,work,home,915,work_home
2143720:car,home,shop,5,home_shop
2143720:car,other,home,61,other_home
2143720:car,shop,other,119,shop_other
2144763:car,home,leisure,7,home_leisure
2144763:car,leisure,home,7,leisure_home
2147857:car,home,other,14,home_other
2147857:car,home,work,6,home_work
2147857:car,other,home,16,other_home
2147857:car,work,home,6,work_home
2149158:car,home,shop,4,home_shop
2149158:car,shop,home,39,shop_home
2149159:car,home,work,11,home_work
2149159:car,work,home,109,work_home
215422:car,home,leisure,9,home_leisure
215422:car,home,shop,2,home_shop
215422:car,leisure,home,8,leisure_home
215422:car,shop,home,2,shop_home
2154405:car,home,shop,6,home_shop
2154405:car,shop,home,7,shop_home
2157351:car,home,work,13,home_work
2157351:car,work,home,13,work_home
2157352:car,home,shop,61,home_shop
2157352:car,home,work,20,home_work
2157352:car,shop,home,44,shop_home
2157352:car,shop,work,183,shop_work
2157352:car,work,home,76,work_home
2157352:car,work,shop,44,work_shop
2164120:car,home,other,3,home_other
2164120:car,home,work,683,home_work
2164120:car,other,home,6,other_home
2164120:car,work,home,576,work_home
2164121:car,home,work,29,home_work
2164121:car,work,home,12,work_home
216570:car,home,leisure,346,home_leisure
216570:car,leisure,home,257,leisure_home
2167690:car,home,other,6,home_other
2167690:car,home,shop,87,home_shop
2167690:car,home,work,346,home_work
2167690:car,other,home,565,other_home
2167690:car,shop,home,76,shop_home
2167690:car,work,home,60,work_home
2167690:car,work,other,5,work_other
2167691:car,home,work,411,home_work
2167691:car,work,home,402,work_home
2172573:car,home,work,318,home_work
2172573:car,work,home,96,work_home
2172575:car,home,other,539,home_other
2172575:car,other,home,540,other_home
2173847:car,home,work,9,home_work
2173847:car,work,home,120,work_home
2173849:car,home,work,56,home_work
2173849:car,shop,home,85,shop_home
2176730:car,home,work,41,home_work
2176730:car,work,home,149,work_home
2181105:car,home,other,7,home_other
2181105:car,home,shop,7,home_shop
2181105:car,home,work,2,home_work
2181105:car,other,home,458,other_home
2181105:car,shop,home,6,shop_home
2181105:car,work,other,17,work_other
218384:car,home,leisure,15,home_leisure
218384:car,home,shop,6,home_shop
218384:car,leisure,home,15,leisure_home
218384:car,shop,home,6,shop_home
2185846:car,shop,home,11,shop_home
2185846:car,shop,shop,48,shop_shop
2186244:car,home,leisure,0,home_leisure
2186244:car,leisure,home,1,leisure_home
2188312:car,home,leisure,654,home_leisure
2188312:car,leisure,home,644,leisure_home
2188313:car,home,other,109,home_other
2188313:car,leisure,work,55,leisure_work
2188313:car,other,work,29,other_work
2188313:car,work,home,116,work_home
2188313:car,work,leisure,3,work_leisure
2188314:car,home,other,454,home_other
2188314:car,other,home,482,other_home
2188315:car,leisure,home,138,leisure_home
2188315:car,leisure,leisure,20,leisure_leisure
2189815:car,home,leisure,169,home_leisure
2189815:car,leisure,home,10,leisure_home
2189815:car,leisure,leisure,5,leisure_leisure
2189815:car,leisure,other,8,leisure_other
2189815:car,other,leisure,9,other_leisure
2189815:car,other,shop,14,other_shop
2189815:car,shop,other,56,shop_other
2189822:car,home,other,6,home_other
2189822:car,home,work,1200,home_work
2189822:car,work,home,434,work_home
2190261:car,home,work,36,home_work
2190261:car,work,home,93,work_home
2190450:car,home,shop,30,home_shop
2190450:car,shop,home,30,shop_home
2192973:car,home,work,380,home_work
2192973:car,work,home,570,work_home
2192974:car,home,other,471,home_other
2192974:car,home,shop,3,home_shop
2192974:car,other,home,475,other_home
2192974:car,shop,home,4,shop_home
2194867:car,home,leisure,4,home_leisure
2194867:car,home,shop,8,home_shop
2194867:car,leisure,home,4,leisure_home
2194867:car,shop,home,58,shop_home
2201516:car,home,leisure,256,home_leisure
2201516:car,home,shop,4,home_shop
2201516:car,leisure,home,0,leisure_home
2201516:car,leisure,leisure,488,leisure_leisure
2201516:car,leisure,other,33,leisure_other
2201516:car,other,home,39,other_home
2201516:car,shop,home,37,shop_home
2201814:car,home,leisure,602,home_leisure
2201814:car,home,shop,14,home_shop
2201814:car,leisure,home,5,leisure_home
2201814:car,leisure,leisure,596,leisure_leisure
2201814:car,leisure,other,3,leisure_other
2201814:car,other,home,20,other_home
2201814:car,shop,home,15,shop_home
220181:car,home,leisure,8,home_leisure
220181:car,leisure,home,8,leisure_home
2203050:car,home,other,1005,home_other
2203050:car,leisure,other,31,leisure_other
2203050:car,other,home,292,other_home
2203050:car,other,shop,8,other_shop
2203050:car,other,work,10,other_work
2203050:car,shop,other,60,shop_other
2203050:car,work,leisure,5,work_leisure
2203051:car,home,work,8,home_work
2203051:car,work,home,8,work_home
2205874:car,home,work,13,home_work
2205874:car,work,home,15,work_home
2206209:car,home,work,324,home_work
2206209:car,work,home,382,work_home
2206210:car,home,work,49,home_work
2206210:car,work,home,49,work_home
2206517:car,home,leisure,79,home_leisure
2206517:car,leisure,shop,4,leisure_shop
2206517:car,shop,home,123,shop_home
2206981:car,home,leisure,96,home_leisure
2206981:car,leisure,shop,4,leisure_shop
2206981:car,shop,home,5,shop_home
2206982:car,home,shop,747,home_shop
2206982:car,leisure,home,106,leisure_home
2206982:car,shop,home,180,shop_home
2206982:car,shop,leisure,146,shop_leisure
2209559:car,home,shop,373,home_shop
2209559:car,home,work,0,home_work
2209559:car,other,shop,25,other_shop
2209559:car,shop,home,20,shop_home
2209559:car,shop,other,51,shop_other
2209559:car,work,home,12,work_home
2211460:car,home,other,166,home_other
2211460:car,other,home,152,other_home
2211463:car,education,home,52,education_home
2211463:car,home,education,6,home_education
2223250:car,home,work,529,home_work
2223250:car,work,home,580,work_home
2223251:car,home,work,392,home_work
2223251:car,shop,home,245,shop_home
2223251:car,work,home,41,work_home
2229697:car,home,other,11,home_other
2229697:car,other,home,106,other_home
2229697:car,other,other,12,other_other
2229698:car,home,leisure,14,home_leisure
2229698:car,leisure,home,124,leisure_home
223219:car,home,leisure,2,home_leisure
223219:car,home,shop,298,home_shop
223219:car,leisure,shop,10,leisure_shop
223219:car,shop,home,524,shop_home
2233750:car,home,shop,83,home_shop
2233750:car,shop,home,122,shop_home
2238118:car,home,shop,7,home_shop
2238118:car,home,work,18,home_work
2238118:car,leisure,home,9,leisure_home
2238118:car,shop,leisure,62,shop_leisure
2238118:car,work,home,30,work_home
2244186:car,home,other,9,home_other
2244186:car,other,work,98,other_work
2244186:car,work,home,93,work_home
2244187:car,home,work,2,home_work
2244187:car,work,home,1,work_home
2244188:car,home,leisure,20,home_leisure
2244188:car,home,work,4,home_work
2244188:car,leisure,home,17,leisure_home
2244188:car,work,home,54,work_home
2248179:car,home,shop,0,home_shop
2248179:car,shop,home,2,shop_home
2248180:car,home,shop,78,home_shop
2248180:car,shop,home,123,shop_home
2249066:car,home,shop,5,home_shop
2249066:car,shop,home,8,shop_home
2252827:car,home,shop,13,home_shop
2252827:car,shop,home,13,shop_home
2258287:car,home,work,11,home_work
2258287:car,leisure,work,9,leisure_work
2258287:car,work,home,180,work_home
2258287:car,work,leisure,27,work_leisure
2258288:car,home,other,638,home_other
2258288:car,home,shop,10,home_shop
2258288:car,other,home,675,other_home
2258288:car,shop,home,19,shop_home
226167:car,home,work,808,home_work
226167:car,leisure,home,4,leisure_home
226167:car,shop,work,47,shop_work
226167:car,work,home,57,work_home
226167:car,work,leisure,83,work_leisure
226167:car,work,shop,19,work_shop
2263052:car,home,other,321,home_other
2263052:car,other,home,341,other_home
2263053:car,education,leisure,64,education_leisure
2263053:car,home,education,2,home_education
2266861:car,home,work,15,home_work
2266861:car,leisure,work,1,leisure_work
2266861:car,work,home,16,work_home
2266861:car,work,leisure,1,work_leisure
226808:car,home,shop,0,home_shop
226808:car,leisure,home,7,leisure_home
226808:car,shop,leisure,7,shop_leisure
2273280:car,home,work,6,home_work
2273280:car,work,home,7,work_home
2274809:car,home,leisure,232,home_leisure
2274809:car,home,shop,50,home_shop
2274809:car,leisure,home,4,leisure_home
2274809:car,leisure,leisure,536,leisure_leisure
2274809:car,leisure,other,6,leisure_other
2274809:car,other,home,3,other_home
2274809:car,shop,home,65,shop_home
2277329:car,home,other,5,home_other
2277330:car,home,work,0,home_work
2277330:car,work,home,2,work_home
2277331:car,home,other,4,home_other
2277331:car,other,shop,4,other_shop
2277331:car,shop,home,90,shop_home
2279968:car,home,work,511,home_work
2279968:car,work,home,290,work_home
2279969:car,home,shop,9,home_shop
2279969:car,shop,home,95,shop_home
2280376:car,home,work,34,home_work
2280376:car,work,home,107,work_home
2285084:car,home,other,5,home_other
2285084:car,home,shop,19,home_shop
2285084:car,home,work,5,home_work
2285084:car,other,home,79,other_home
2285084:car,shop,home,19,shop_home
2285084:car,work,home,4,work_home
2285085:car,home,work,213,home_work
2285085:car,shop,home,164,shop_home
2285085:car,work,shop,179,work_shop
2289115:car,shop,home,27,shop_home
2289115:car,shop,shop,18,shop_shop
2290138:car,home,leisure,20,home_leisure
2290138:car,leisure,home,123,leisure_home
2292688:car,home,work,10,home_work
2292688:car,work,home,102,work_home
2293233:car,home,leisure,52,home_leisure
2293233:car,leisure,home,50,leisure_home
2293815:car,home,work,534,home_work
2293815:car,leisure,home,121,leisure_home
2293815:car,work,home,436,work_home
229894:car,home,other,470,home_other
229894:car,other,home,546,other_home
229894:car,other,other,5,other_other
229894:car,other,shop,36,other_shop
229894:car,shop,other,162,shop_other
230632:car,home,other,10,home_other
230632:car,other,home,113,other_home
230632:car,other,other,265,other_other
2309222:car,home,shop,46,home_shop
2309222:car,other,home,7,other_home
2309222:car,other,other,2,other_other
2309222:car,other,shop,40,other_shop
2309222:car,shop,other,138,shop_other
2309223:car,home,work,4,home_work
2309223:car,work,home,104,work_home
2319736:car,home,leisure,375,home_leisure
2319736:car,home,shop,67,home_shop
2319736:car,leisure,home,4,leisure_home
2319736:car,leisure,leisure,329,leisure_leisure
2319736:car,leisure,other,7,leisure_other
2319736:car,other,home,192,other_home
2319736:car,shop,home,28,shop_home
2319737:car,home,other,7,home_other
2319737:car,leisure,work,3,leisure_work
2319737:car,other,other,96,other_other
2319737:car,other,work,37,other_work
2319737:car,work,home,25,work_home
2319737:car,work,leisure,2,work_leisure
2320860:car,home,shop,6,home_shop
2320860:car,shop,home,9,shop_home
2320861:car,home,shop,1,home_shop
2320861:car,shop,home,4,shop_home
232394:car,education,home,230,education_home
232394:car,home,education,244,home_education
232395:car,home,work,32,home_work
232395:car,work,home,72,work_home
232396:car,home,shop,4,home_shop
232396:car,shop,home,4,shop_home
2326004:car,home,leisure,669,home_leisure
2326004:car,leisure,home,484,leisure_home
2326004:car,leisure,leisure,20,leisure_leisure
2330164:car,home,shop,80,home_shop
2330164:car,shop,home,196,shop_home
233156:car,home,shop,6,home_shop
233156:car,shop,home,6,shop_home
2334682:car,home,leisure,29,home_leisure
2334682:car,leisure,home,63,leisure_home
2334682:car,leisure,leisure,1,leisure_leisure
233982:car,home,work,136,home_work
233982:car,work,home,52,work_home
233983:car,home,shop,92,home_shop
233983:car,shop,home,15,shop_home
2348556:car,home,leisure,17,home_leisure
2348556:car,leisure,home,45,leisure_home
2348557:car,home,shop,573,home_shop
2348557:car,leisure,home,125,leisure_home
2348557:car,shop,home,3,shop_home
2348557:car,shop,leisure,112,shop_leisure
2350864:car,home,leisure,35,home_leisure
2350864:car,leisure,home,40,leisure_home
2350973:car,home,other,234,home_other
2350973:car,other,home,471,other_home
2350973:car,other,shop,222,other_shop
2350973:car,shop,other,17,shop_other
2351289:car,home,leisure,23,home_leisure
2351289:car,home,work,43,home_work
2351289:car,leisure,home,20,leisure_home
2351289:car,work,home,169,work_home
2356916:car,home,other,50,home_other
2356916:car,leisure,work,20,leisure_work
2356916:car,other,home,83,other_home
2356916:car,other,other,35,other_other
2356916:car,other,work,152,other_work
2356916:car,work,leisure,36,work_leisure
2356916:car,work,other,71,work_other
23621:car,home,work,8,home_work
23621:car,work,home,8,work_home
2365757:car,home,work,448,home_work
2365757:car,work,home,537,work_home
2365758:car,home,work,26,home_work
2365758:car,work,home,36,work_home
2367175:car,home,leisure,54,home_leisure
2367175:car,leisure,home,137,leisure_home
2367175:car,leisure,leisure,4,leisure_leisure
2367176:car,home,shop,8,home_shop
2367176:car,home,work,107,home_work
2367176:car,shop,home,4,shop_home
2367176:car,shop,work,28,shop_work
2367176:car,work,home,9,work_home
2367176:car,work,shop,70,work_shop
2374002:car,home,work,25,home_work
2374002:car,work,home,18,work_home
237789:car,home,other,29,home_other
237789:car,other,home,63,other_home
237789:car,other,other,83,other_other
237790:car,home,leisure,16,home_leisure
237790:car,home,shop,4,home_shop
237790:car,leisure,home,19,leisure_home
237790:car,shop,home,17,shop_home
23825:car,home,other,7,home_other
23825:car,other,home,8,other_home
2386101:car,home,work,5,home_work
2386101:car,leisure,home,26,leisure_home
2386101:car,work,home,4,work_home
2386913:car,home,other,6,home_other
2386913:car,other,home,9,other_home
2386914:car,home,shop,289,home_shop
2386914:car,shop,home,187,shop_home
2392167:car,home,work,49,home_work
2392167:car,work,home,51,work_home
239338:car,home,other,142,home_other
239338:car,other,shop,1,other_shop
239338:car,shop,home,182,shop_home
2395001:car,education,home,2,education_home
2395001:car,home,education,2,home_education
2395788:car,home,leisure,15,home_leisure
2395788:car,home,shop,103,home_shop
2395788:car,leisure,home,81,leisure_home
2395788:car,shop,home,93,shop_home
2398643:car,home,shop,16,home_shop
2398643:car,shop,home,16,shop_home
240433:car,home,work,18,home_work
240433:car,work,home,129,work_home
240434:car,home,leisure,324,home_leisure
240434:car,leisure,home,289,leisure_home
2406993:car,home,other,70,home_other
2406993:car,other,shop,82,other_shop
2406993:car,shop,home,60,shop_home
2409232:car,home,leisure,185,home_leisure
2409873:car,education,home,91,education_home
2409873:car,home,education,4,home_education
2409874:car,home,other,3,home_other
2409874:car,home,shop,29,home_shop
2409874:car,home,work,27,home_work
2409874:car,other,home,154,other_home
2409874:car,other,shop,12,other_shop
2409874:car,shop,home,758,shop_home
2409874:car,work,other,94,work_other
2411279:car,home,work,7,home_work
2411279:car,work,home,61,work_home
2413081:car,home,shop,165,home_shop
2413081:car,shop,home,81,shop_home
2416679:car,home,leisure,55,home_leisure
2416679:car,home,shop,7,home_shop
2416679:car,home,work,12,home_work
2416679:car,shop,home,7,shop_home
2416679:car,work,home,203,work_home
2416681:car,home,other,357,home_other
2416681:car,other,home,354,other_home
2417796:car,home,other,88,home_other
2417796:car,leisure,work,99,leisure_work
2417796:car,other,home,67,other_home
2417796:car,other,work,56,other_work
2417796:car,work,leisure,77,work_leisure
2417796:car,work,other,166,work_other
2417797:car,home,leisure,69,home_leisure
2417797:car,home,shop,17,home_shop
2417797:car,leisure,home,16,leisure_home
2417797:car,shop,home,47,shop_home
2421699:car,home,other,59,home_other
2421699:car,home,work,106,home_work
2421699:car,other,home,8,other_home
2421699:car,shop,home,88,shop_home
2421699:car,work,shop,19,work_shop
2421701:car,home,work,486,home_work
2421701:car,work,home,390,work_home
2423071:car,home,shop,64,home_shop
2423071:car,shop,home,8,shop_home
242311:car,home,leisure,822,home_leisure
242311:car,home,shop,6,home_shop
242311:car,leisure,home,617,leisure_home
242311:car,shop,home,24,shop_home
242312:car,home,leisure,40,home_leisure
242312:car,home,shop,40,home_shop
242312:car,leisure,home,363,leisure_home
242312:car,shop,home,52,shop_home
242977:car,home,other,60,home_other
242977:car,home,work,5,home_work
242977:car,other,home,105,other_home
242977:car,work,home,6,work_home
2434306:car,education,home,36,education_home
2434306:car,home,education,15,home_education
2434306:car,home,shop,2,home_shop
2434306:car,shop,home,6,shop_home
2435344:car,home,work,29,home_work
2435344:car,work,home,10,work_home
2441184:car,home,shop,3,home_shop
2441184:car,shop,home,5,shop_home
2441185:car,home,shop,98,home_shop
2441185:car,shop,home,40,shop_home
2444150:car,home,other,9,home_other
2444150:car,home,work,2,home_work
2444150:car,other,home,8,other_home
2444150:car,shop,home,31,shop_home
2444150:car,work,shop,3,work_shop
244514:car,education,home,324,education_home
244514:car,home,education,402,home_education
244517:car,home,work,24,home_work
244517:car,work,home,85,work_home
2445310:car,home,shop,74,home_shop
2445310:car,shop,home,18,shop_home
2446071:car,home,leisure,190,home_leisure
2446071:car,leisure,home,36,leisure_home
2446071:car,leisure,shop,4,leisure_shop
2446071:car,shop,home,41,shop_home
2450409:car,home,other,2,home_other
2450410:car,home,leisure,24,home_leisure
2450410:car,home,shop,4,home_shop
2450410:car,leisure,home,61,leisure_home
2450410:car,shop,home,5,shop_home
2451019:car,home,shop,141,home_shop
2451019:car,shop,home,183,shop_home
2453419:car,home,other,150,home_other
2453419:car,other,home,157,other_home
2454789:car,home,work,152,home_work
2454789:car,work,home,198,work_home
2457710:car,home,work,14,home_work
2457710:car,work,home,140,work_home
2458863:car,home,work,9,home_work
2458863:car,work,home,11,work_home
2459546:car,home,leisure,974,home_leisure
2459546:car,leisure,home,5,leisure_home
2459546:car,leisure,work,3,leisure_work
2459546:car,work,home,5,work_home
2464556:car,home,other,434,home_other
2464556:car,home,shop,5,home_shop
2464556:car,other,home,409,other_home
2464556:car,shop,home,44,shop_home
2468871:car,home,leisure,7,home_leisure
2468871:car,leisure,home,55,leisure_home
2468872:car,home,leisure,93,home_leisure
2468872:car,leisure,shop,135,leisure_shop
2468872:car,shop,home,514,shop_home
2469411:car,home,work,462,home_work
2469411:car,work,home,298,work_home
247051:car,home,leisure,22,home_leisure
247051:car,leisure,home,219,leisure_home
247052:car,home,leisure,43,home_leisure
247052:car,home,shop,18,home_shop
247052:car,leisure,home,8,leisure_home
247052:car,shop,home,17,shop_home
2471311:car,home,work,82,home_work
2471652:car,home,work,270,home_work
2471652:car,work,home,317,work_home
2481383:car,home,shop,6,home_shop
2481383:car,shop,home,7,shop_home
24889:car,home,other,363,home_other
24889:car,other,home,417,other_home
24889:car,other,work,363,other_work
24889:car,work,other,347,work_other
2491322:car,other,home,47,other_home
2491322:car,work,home,2,work_home
2491467:car,home,shop,10,home_shop
2491467:car,other,home,57,other_home
2491467:car,shop,home,9,shop_home
2491549:car,home,other,604,home_other
2491549:car,other,home,623,other_home
2491549:car,other,other,167,other_other
2491549:car,other,shop,124,other_shop
2491549:car,shop,other,3,shop_other
2491550:car,home,leisure,113,home_leisure
2491551:car,home,other,4,home_other
2491551:car,other,home,3,other_home
2492260:car,home,other,1,home_other
2492260:car,other,home,4,other_home
2493200:car,home,other,19,home_other
2493200:car,other,work,133,other_work
2493200:car,work,home,333,work_home
2493201:car,home,other,305,home_other
2493201:car,other,home,483,other_home
2495596:car,home,other,9,home_other
2495596:car,other,home,23,other_home
2495597:car,home,leisure,470,home_leisure
2495597:car,leisure,home,29,leisure_home
2495597:car,leisure,shop,3,leisure_shop
2495597:car,shop,home,83,shop_home
2495653:car,home,other,420,home_other
2495653:car,other,home,445,other_home
2495653:car,other,other,58,other_other
2495653:car,other,shop,193,other_shop
2495653:car,shop,other,5,shop_other
2495654:car,home,other,714,home_other
2495654:car,home,shop,1,home_shop
2495654:car,other,home,644,other_home
2495654:car,shop,home,1,shop_home
2500190:car,home,shop,10,home_shop
2500190:car,home,work,80,home_work
2500190:car,shop,work,30,shop_work
2500190:car,work,home,545,work_home
2502142:car,home,work,21,home_work
2502142:car,work,home,188,work_home
